id,case_number,document_type,file_path,content_length,content_preview,processed,created_at,updated_at,case_name,meta_absolute_url,meta_api_version,meta_appeal_from,meta_appeal_from_str,meta_appellate_case_type_information,meta_appellate_fee_status,meta_assigned_to,meta_assigned_to_id,meta_assigned_to_str,meta_attorney,meta_audio_files,meta_author,meta_author_id,meta_author_str,meta_blocked,meta_case_name,meta_case_name_full,meta_case_name_short,meta_case_number,meta_case_type,meta_cause,meta_citation_count,meta_citations,meta_citations_extracted,meta_citations_found,meta_cl_id,meta_cluster_data,meta_cluster_id,meta_clusters,meta_comprehensive_fetch,meta_content_length,meta_content_words,meta_court,meta_court_full,meta_court_id,meta_court_info,meta_court_name,meta_court_standardized,meta_courtlistener_id,meta_date_argued,meta_date_blocked,meta_date_cert_denied,meta_date_cert_granted,meta_date_created,meta_date_filed,meta_date_last_filing,meta_date_last_index,meta_date_modified,meta_date_reargued,meta_date_reargument_denied,meta_date_terminated,meta_docket_absolute_url,meta_docket_id,meta_docket_number,meta_docket_number_core,meta_docket_url,meta_doctor_extraction,meta_download_url,meta_extracted_by_ocr,meta_extraction_method,meta_federal_defendant_number,meta_federal_dn_case_type,meta_federal_dn_judge_initials_assigned,meta_federal_dn_judge_initials_referred,meta_federal_dn_office_code,meta_fetch_date,meta_fetch_timestamp,meta_fetched_at,meta_fetched_date,meta_filepath_ia,meta_filepath_ia_json,meta_firm,meta_flp_components,meta_flp_processed,meta_flp_processing,meta_flp_version,meta_has_content,meta_ia_date_first_change,meta_ia_needs_upload,meta_ia_upload_failure_count,meta_id,meta_idb_data,meta_is_gilstrap_case,meta_is_patent_case,meta_joined_by,meta_judge_enhanced,meta_judge_extraction_method,meta_judge_name,meta_judge_source,meta_jurisdiction_type,meta_jury_demand,meta_legal_issues,meta_local_path,meta_mdl_status,meta_nature_of_suit,meta_opinion_id,meta_opinion_type,meta_original_court_info,meta_pacer_case_id,meta_page_count,meta_panel,meta_panel_str,meta_parent_docket,meta_party,meta_pdf_processed,meta_per_curiam,meta_precedential_status,meta_processed_at,meta_processing_timestamp,meta_recap_document_count,meta_recap_documents,meta_referred_to,meta_referred_to_str,meta_resource_uri,meta_sha1,meta_slug,meta_snippet,meta_source,meta_status,meta_tags,meta_text_length,meta_total_citations,meta_type
26,OPINION-11100985,020lead,pdf/2025/07/16/ridgeview_partners_llc_dba_ravelle_at_ridgeview_v._michelle_okoreeh-baah.pdf,179,Opinion Type: 020lead Author:  Filed: 2025-07-16T12:15:21.986675-07:00  [Opinion text would be here if available in free tier]  This is metadata from CourtListener free tier API. ,False,2025-07-16T19:52:36.687842,2025-07-23T02:35:35.581387,,,,,,,,,,,,,,8272,,,,,,,,,,,,,26,,,,,,,,,,,,,,,,,,2025-07-16T12:15:21.986675-07:00,,,,2025-07-16T12:15:21.986683-07:00,,,,,,,,,,https://www.tncourts.gov/sites/default/files/OpinionsPDFVersion/Majority%20Opinion%20-%20M2024-01532-COA-R3-CV.pdf,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pdf/2025/07/16/ridgeview_partners_llc_dba_ravelle_at_ridgeview_v._michelle_okoreeh-baah.pdf,,,11100985,,,,,,,,,,False,,,,,,,,,9d638b4f9bec6d4888ca6f4d57644a0c7a1f800e,,,courtlistener_api_free,,,,,020lead
27,OPINION-11100984,010combined,pdf/2025/07/16/state_v._cutright.pdf,183,Opinion Type: 010combined Author:  Filed: 2025-07-16T12:13:35.486231-07:00  [Opinion text would be here if available in free tier]  This is metadata from CourtListener free tier API. ,False,2025-07-16T19:52:36.687842,2025-07-23T02:35:35.581387,,,,,,,,,,,,,,,,,,,,,,,,,,,27,,,,,,,,,,,,,,,,,,2025-07-16T12:13:35.486231-07:00,,,,2025-07-16T12:13:35.486242-07:00,,,,,,,,,,https://www.supremecourt.ohio.gov/rod/docs/pdf/5/2025/2025-Ohio-2507.pdf,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pdf/2025/07/16/state_v._cutright.pdf,,,11100984,,,,,,,,,,False,,,,,,,,,2f7857c01678bee62f9fec1d0b9b8278dfe0d28f,,,courtlistener_api_free,,,,,010combined
28,OPINION-11100983,010combined,pdf/2025/07/16/state_v._harper.pdf,183,Opinion Type: 010combined Author:  Filed: 2025-07-16T12:13:34.348284-07:00  [Opinion text would be here if available in free tier]  This is metadata from CourtListener free tier API. ,False,2025-07-16T19:52:36.687842,2025-07-23T02:35:35.581387,,,,,,,,,,,,,,,,,,,,,,,,,,,28,,,,,,,,,,,,,,,,,,2025-07-16T12:13:34.348284-07:00,,,,2025-07-16T12:13:34.348296-07:00,,,,,,,,,,https://www.supremecourt.ohio.gov/rod/docs/pdf/5/2025/2025-Ohio-2508.pdf,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pdf/2025/07/16/state_v._harper.pdf,,,11100983,,,,,,,,,,False,,,,,,,,,61a897baf56ce40fb5bdc4194e7c10d069ef7120,,,courtlistener_api_free,,,,,010combined
29,OPINION-11100982,010combined,html/2025/07/15/people_v._godwin_1.html,183,Opinion Type: 010combined Author:  Filed: 2025-07-16T12:12:29.922317-07:00  [Opinion text would be here if available in free tier]  This is metadata from CourtListener free tier API. ,False,2025-07-16T19:52:36.687842,2025-07-23T02:35:35.581387,,,,,,,,,,,,,,,,,,,,,,,,,,,29,,,,,,,,,,,,,,,,,,2025-07-16T12:12:29.922317-07:00,,,,2025-07-16T12:12:29.922325-07:00,,,,,,,,,,https://nycourts.gov/reporter/3dseries/2025/2025_25161.htm,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,html/2025/07/15/people_v._godwin_1.html,,,11100982,,,,,,,,,,False,,,,,,,,,413f6e4f324e65483c6f80d981ab49c1a1ccadb1,,,courtlistener_api_free,,,,,010combined
30,OPINION-11100981,010combined,html/2025/07/16/angel_v._strulovich_1.html,183,Opinion Type: 010combined Author:  Filed: 2025-07-16T12:11:56.839712-07:00  [Opinion text would be here if available in free tier]  This is metadata from CourtListener free tier API. ,False,2025-07-16T19:52:36.687842,2025-07-23T02:35:35.581387,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,,,2025-07-16T12:11:56.839712-07:00,,,,2025-07-16T12:11:56.839721-07:00,,,,,,,,,,http://www.nycourts.gov/reporter/3dseries/2025/2025_04149.htm,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,html/2025/07/16/angel_v._strulovich_1.html,,,11100981,,,,,,,,,,False,,,,,,,,,715be2310999c9d3e358e3cac9648bdb2e3a32f5,,,courtlistener_api_free,,,,,010combined
31,OPINION-11100980,010combined,html/2025/07/16/angel_v._strulovich.html,183,Opinion Type: 010combined Author:  Filed: 2025-07-16T12:11:56.416881-07:00  [Opinion text would be here if available in free tier]  This is metadata from CourtListener free tier API. ,False,2025-07-16T19:52:36.687842,2025-07-23T02:35:35.581387,,,,,,,,,,,,,,,,,,,,,,,,,,,31,,,,,,,,,,,,,,,,,,2025-07-16T12:11:56.416881-07:00,,,,2025-07-16T12:11:56.416890-07:00,,,,,,,,,,http://www.nycourts.gov/reporter/3dseries/2025/2025_04150.htm,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,html/2025/07/16/angel_v._strulovich.html,,,11100980,,,,,,,,,,False,,,,,,,,,fd71614ef9095638d3694caa608ebf8dd8bb8bef,,,courtlistener_api_free,,,,,010combined
32,OPINION-11100979,010combined,html/2025/07/16/board_of_mgrs._of_country_pointe_at_smithtown_n._condominium_v._country.html,183,Opinion Type: 010combined Author:  Filed: 2025-07-16T12:11:56.024742-07:00  [Opinion text would be here if available in free tier]  This is metadata from CourtListener free tier API. ,False,2025-07-16T19:52:36.687842,2025-07-23T02:35:35.581387,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,,,,,,,,,,,,,,,2025-07-16T12:11:56.024742-07:00,,,,2025-07-16T12:11:56.024751-07:00,,,,,,,,,,http://www.nycourts.gov/reporter/3dseries/2025/2025_04151.htm,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,html/2025/07/16/board_of_mgrs._of_country_pointe_at_smithtown_n._condominium_v._country.html,,,11100979,,,,,,,,,,False,,,,,,,,,02c527680d621fe1d5fb5c0d892cc425c8b8c6fa,,,courtlistener_api_free,,,,,010combined
33,OPINION-11100978,010combined,html/2025/07/16/bristow_v._zhong_ying_li.html,183,Opinion Type: 010combined Author:  Filed: 2025-07-16T12:11:55.548678-07:00  [Opinion text would be here if available in free tier]  This is metadata from CourtListener free tier API. ,False,2025-07-16T19:52:36.687842,2025-07-23T02:35:35.581387,,,,,,,,,,,,,,,,,,,,,,,,,,,33,,,,,,,,,,,,,,,,,,2025-07-16T12:11:55.548678-07:00,,,,2025-07-16T12:11:55.548687-07:00,,,,,,,,,,http://www.nycourts.gov/reporter/3dseries/2025/2025_04152.htm,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,html/2025/07/16/bristow_v._zhong_ying_li.html,,,11100978,,,,,,,,,,False,,,,,,,,,13fd7309523c6cd1617a9248d8fa0834e1d71882,,,courtlistener_api_free,,,,,010combined
34,OPINION-11100977,010combined,html/2025/07/16/caldeira_v._ean_holdings_llc.html,183,Opinion Type: 010combined Author:  Filed: 2025-07-16T12:11:55.165905-07:00  [Opinion text would be here if available in free tier]  This is metadata from CourtListener free tier API. ,False,2025-07-16T19:52:36.687842,2025-07-23T02:35:35.581387,,,,,,,,,,,,,,,,,,,,,,,,,,,34,,,,,,,,,,,,,,,,,,2025-07-16T12:11:55.165905-07:00,,,,2025-07-16T12:11:55.165915-07:00,,,,,,,,,,http://www.nycourts.gov/reporter/3dseries/2025/2025_04153.htm,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,html/2025/07/16/caldeira_v._ean_holdings_llc.html,,,11100977,,,,,,,,,,False,,,,,,,,,bd9bf7aa6a8f5d6f3bfb8b21f2348c264e3c99fa,,,courtlistener_api_free,,,,,010combined
35,OPINION-11100976,010combined,html/2025/07/16/carrera_v._prophete.html,183,Opinion Type: 010combined Author:  Filed: 2025-07-16T12:11:54.801617-07:00  [Opinion text would be here if available in free tier]  This is metadata from CourtListener free tier API. ,False,2025-07-16T19:52:36.687842,2025-07-23T02:35:35.581387,,,,,,,,,,,,,,,,,,,,,,,,,,,35,,,,,,,,,,,,,,,,,,2025-07-16T12:11:54.801617-07:00,,,,2025-07-16T12:11:54.801625-07:00,,,,,,,,,,http://www.nycourts.gov/reporter/3dseries/2025/2025_04154.htm,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,html/2025/07/16/carrera_v._prophete.html,,,11100976,,,,,,,,,,False,,,,,,,,,ffb8b161ed782f5812c3eef41c3ea1a7cecb591c,,,courtlistener_api_free,,,,,010combined
36,OPINION-11100975,010combined,html/2025/07/16/chondrite_asset_trust_v._34_dr._corp..html,183,Opinion Type: 010combined Author:  Filed: 2025-07-16T12:11:54.407260-07:00  [Opinion text would be here if available in free tier]  This is metadata from CourtListener free tier API. ,False,2025-07-16T19:52:36.687842,2025-07-23T02:35:35.581387,,,,,,,,,,,,,,,,,,,,,,,,,,,36,,,,,,,,,,,,,,,,,,2025-07-16T12:11:54.407260-07:00,,,,2025-07-16T12:11:54.407269-07:00,,,,,,,,,,http://www.nycourts.gov/reporter/3dseries/2025/2025_04155.htm,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,html/2025/07/16/chondrite_asset_trust_v._34_dr._corp..html,,,11100975,,,,,,,,,,False,,,,,,,,,3b742aae1c4a86f92b512e377b2ad0e72909763d,,,courtlistener_api_free,,,,,010combined
37,OPINION-11100974,010combined,html/2025/07/16/citimortgage_inc._v._erickson.html,183,Opinion Type: 010combined Author:  Filed: 2025-07-16T12:11:54.014716-07:00  [Opinion text would be here if available in free tier]  This is metadata from CourtListener free tier API. ,False,2025-07-16T19:52:36.687842,2025-07-23T02:35:35.581387,,,,,,,,,,,,,,,,,,,,,,,,,,,37,,,,,,,,,,,,,,,,,,2025-07-16T12:11:54.014716-07:00,,,,2025-07-16T12:11:54.014724-07:00,,,,,,,,,,http://www.nycourts.gov/reporter/3dseries/2025/2025_04156.htm,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,html/2025/07/16/citimortgage_inc._v._erickson.html,,,11100974,,,,,,,,,,False,,,,,,,,,b566cc24d9bb5887f481f088cbe7b73364b91ae2,,,courtlistener_api_free,,,,,010combined
38,OPINION-11100973,010combined,html/2025/07/16/correa_v._cannon.html,183,Opinion Type: 010combined Author:  Filed: 2025-07-16T12:11:53.648222-07:00  [Opinion text would be here if available in free tier]  This is metadata from CourtListener free tier API. ,False,2025-07-16T19:52:36.687842,2025-07-23T02:35:35.581387,,,,,,,,,,,,,,,,,,,,,,,,,,,38,,,,,,,,,,,,,,,,,,2025-07-16T12:11:53.648222-07:00,,,,2025-07-16T12:11:53.648231-07:00,,,,,,,,,,http://www.nycourts.gov/reporter/3dseries/2025/2025_04157.htm,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,html/2025/07/16/correa_v._cannon.html,,,11100973,,,,,,,,,,False,,,,,,,,,dacae97e5d05542e1a4bb496db4e1bd332d71723,,,courtlistener_api_free,,,,,010combined
39,OPINION-11100972,010combined,html/2025/07/16/cumberbatch_v._townsend.html,183,Opinion Type: 010combined Author:  Filed: 2025-07-16T12:11:53.149096-07:00  [Opinion text would be here if available in free tier]  This is metadata from CourtListener free tier API. ,False,2025-07-16T19:52:36.687842,2025-07-23T02:35:35.581387,,,,,,,,,,,,,,,,,,,,,,,,,,,39,,,,,,,,,,,,,,,,,,2025-07-16T12:11:53.149096-07:00,,,,2025-07-16T12:11:53.149104-07:00,,,,,,,,,,http://www.nycourts.gov/reporter/3dseries/2025/2025_04158.htm,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,html/2025/07/16/cumberbatch_v._townsend.html,,,11100972,,,,,,,,,,False,,,,,,,,,f83295a9b86486d3f84d7c57513b7cbf1a0cfc42,,,courtlistener_api_free,,,,,010combined
40,OPINION-11100971,010combined,html/2025/07/16/de_rodriguez_v._ean_holdings_llc.html,183,Opinion Type: 010combined Author:  Filed: 2025-07-16T12:11:52.700622-07:00  [Opinion text would be here if available in free tier]  This is metadata from CourtListener free tier API. ,False,2025-07-16T19:52:36.687842,2025-07-23T02:35:35.581387,,,,,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,2025-07-16T12:11:52.700622-07:00,,,,2025-07-16T12:11:52.700630-07:00,,,,,,,,,,http://www.nycourts.gov/reporter/3dseries/2025/2025_04159.htm,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,html/2025/07/16/de_rodriguez_v._ean_holdings_llc.html,,,11100971,,,,,,,,,,False,,,,,,,,,6189d34fbc7e18d3680f4b765bb7bb947682f0ba,,,courtlistener_api_free,,,,,010combined
41,OPINION-11100970,010combined,html/2025/07/16/ernest_v._st._juste.html,183,Opinion Type: 010combined Author:  Filed: 2025-07-16T12:11:52.306695-07:00  [Opinion text would be here if available in free tier]  This is metadata from CourtListener free tier API. ,False,2025-07-16T19:52:36.687842,2025-07-23T02:35:35.581387,,,,,,,,,,,,,,,,,,,,,,,,,,,41,,,,,,,,,,,,,,,,,,2025-07-16T12:11:52.306695-07:00,,,,2025-07-16T12:11:52.306703-07:00,,,,,,,,,,http://www.nycourts.gov/reporter/3dseries/2025/2025_04160.htm,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,html/2025/07/16/ernest_v._st._juste.html,,,11100970,,,,,,,,,,False,,,,,,,,,51448e4d27f86c11061731348198b7771f19a141,,,courtlistener_api_free,,,,,010combined
42,OPINION-11100969,010combined,html/2025/07/16/guo_en_tan_v._city_of_new_york.html,183,Opinion Type: 010combined Author:  Filed: 2025-07-16T12:11:51.786763-07:00  [Opinion text would be here if available in free tier]  This is metadata from CourtListener free tier API. ,False,2025-07-16T19:52:36.687842,2025-07-23T02:35:35.581387,,,,,,,,,,,,,,,,,,,,,,,,,,,42,,,,,,,,,,,,,,,,,,2025-07-16T12:11:51.786763-07:00,,,,2025-07-16T12:11:51.786771-07:00,,,,,,,,,,http://www.nycourts.gov/reporter/3dseries/2025/2025_04161.htm,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,html/2025/07/16/guo_en_tan_v._city_of_new_york.html,,,11100969,,,,,,,,,,False,,,,,,,,,ef13219066ef2b86b3f8e1c75a1f12253088d073,,,courtlistener_api_free,,,,,010combined
43,OPINION-11100968,010combined,html/2025/07/16/hojas_v._jones.html,183,Opinion Type: 010combined Author:  Filed: 2025-07-16T12:11:51.412839-07:00  [Opinion text would be here if available in free tier]  This is metadata from CourtListener free tier API. ,False,2025-07-16T19:52:36.687842,2025-07-23T02:35:35.581387,,,,,,,,,,,,,,,,,,,,,,,,,,,43,,,,,,,,,,,,,,,,,,2025-07-16T12:11:51.412839-07:00,,,,2025-07-16T12:11:51.412848-07:00,,,,,,,,,,http://www.nycourts.gov/reporter/3dseries/2025/2025_04162.htm,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,html/2025/07/16/hojas_v._jones.html,,,11100968,,,,,,,,,,False,,,,,,,,,84fd828b89551e08805b978cb7c5c0cbfb26d2ac,,,courtlistener_api_free,,,,,010combined
44,OPINION-11100967,010combined,html/2025/07/16/ismail_v._dowling.html,183,Opinion Type: 010combined Author:  Filed: 2025-07-16T12:11:51.013930-07:00  [Opinion text would be here if available in free tier]  This is metadata from CourtListener free tier API. ,False,2025-07-16T19:52:36.687842,2025-07-23T02:35:35.581387,,,,,,,,,,,,,,,,,,,,,,,,,,,44,,,,,,,,,,,,,,,,,,2025-07-16T12:11:51.013930-07:00,,,,2025-07-16T12:11:51.013939-07:00,,,,,,,,,,http://www.nycourts.gov/reporter/3dseries/2025/2025_04163.htm,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,html/2025/07/16/ismail_v._dowling.html,,,11100967,,,,,,,,,,False,,,,,,,,,8d2682fac97ddfeb56578e0a380b2da058c7ca78,,,courtlistener_api_free,,,,,010combined
45,OPINION-11100966,010combined,html/2025/07/16/iyageh_v._iyageh.html,183,Opinion Type: 010combined Author:  Filed: 2025-07-16T12:11:50.301592-07:00  [Opinion text would be here if available in free tier]  This is metadata from CourtListener free tier API. ,False,2025-07-16T19:52:36.687842,2025-07-23T02:35:35.581387,,,,,,,,,,,,,,,,,,,,,,,,,,,45,,,,,,,,,,,,,,,,,,2025-07-16T12:11:50.301592-07:00,,,,2025-07-16T12:11:50.301601-07:00,,,,,,,,,,http://www.nycourts.gov/reporter/3dseries/2025/2025_04164.htm,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,html/2025/07/16/iyageh_v._iyageh.html,,,11100966,,,,,,,,,,False,,,,,,,,,48e482045559e430a58fa51ddd846298d6947711,,,courtlistener_api_free,,,,,010combined
46,OPINION-11100985,020lead,pdf/2025/07/16/ridgeview_partners_llc_dba_ravelle_at_ridgeview_v._michelle_okoreeh-baah.pdf,179,Opinion Type: 020lead Author:  Filed: 2025-07-16T12:15:21.986675-07:00  [Opinion text would be here if available in free tier]  This is metadata from CourtListener free tier API. ,False,2025-07-16T19:52:36.687842,2025-07-23T02:35:35.581387,,,,,,,,,,,,,,8272,,,,,,,,,,,,,46,,,,,,,,,,,,,,,,,,2025-07-16T12:15:21.986675-07:00,,,,2025-07-16T12:15:21.986683-07:00,,,,,,,,,,https://www.tncourts.gov/sites/default/files/OpinionsPDFVersion/Majority%20Opinion%20-%20M2024-01532-COA-R3-CV.pdf,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pdf/2025/07/16/ridgeview_partners_llc_dba_ravelle_at_ridgeview_v._michelle_okoreeh-baah.pdf,,,11100985,,,,,,,,,,False,,,,,,,,,9d638b4f9bec6d4888ca6f4d57644a0c7a1f800e,,,courtlistener_api_free,,,,,020lead
47,OPINION-11100984,010combined,pdf/2025/07/16/state_v._cutright.pdf,183,Opinion Type: 010combined Author:  Filed: 2025-07-16T12:13:35.486231-07:00  [Opinion text would be here if available in free tier]  This is metadata from CourtListener free tier API. ,False,2025-07-16T19:52:36.687842,2025-07-24T02:52:55.978406,,,,,,,,,,,,,,,,,,,,,,,,,,,47,,,,,,,,,,,,,,,,,,2025-07-16T12:13:35.486231-07:00,,,,2025-07-16T12:13:35.486242-07:00,,,,,,,,,,https://www.supremecourt.ohio.gov/rod/docs/pdf/5/2025/2025-Ohio-2507.pdf,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pdf/2025/07/16/state_v._cutright.pdf,,,11100984,,,,,,,,,,False,,,,,,,,,2f7857c01678bee62f9fec1d0b9b8278dfe0d28f,,,courtlistener_api_free,,,,,010combined
48,OPINION-11100983,010combined,pdf/2025/07/16/state_v._harper.pdf,183,Opinion Type: 010combined Author:  Filed: 2025-07-16T12:13:34.348284-07:00  [Opinion text would be here if available in free tier]  This is metadata from CourtListener free tier API. ,False,2025-07-16T19:52:36.687842,2025-07-23T02:35:35.581387,,,,,,,,,,,,,,,,,,,,,,,,,,,48,,,,,,,,,,,,,,,,,,2025-07-16T12:13:34.348284-07:00,,,,2025-07-16T12:13:34.348296-07:00,,,,,,,,,,https://www.supremecourt.ohio.gov/rod/docs/pdf/5/2025/2025-Ohio-2508.pdf,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pdf/2025/07/16/state_v._harper.pdf,,,11100983,,,,,,,,,,False,,,,,,,,,61a897baf56ce40fb5bdc4194e7c10d069ef7120,,,courtlistener_api_free,,,,,010combined
49,OPINION-11100982,010combined,html/2025/07/15/people_v._godwin_1.html,183,Opinion Type: 010combined Author:  Filed: 2025-07-16T12:12:29.922317-07:00  [Opinion text would be here if available in free tier]  This is metadata from CourtListener free tier API. ,False,2025-07-16T19:52:36.687842,2025-07-23T02:35:35.581387,,,,,,,,,,,,,,,,,,,,,,,,,,,49,,,,,,,,,,,,,,,,,,2025-07-16T12:12:29.922317-07:00,,,,2025-07-16T12:12:29.922325-07:00,,,,,,,,,,https://nycourts.gov/reporter/3dseries/2025/2025_25161.htm,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,html/2025/07/15/people_v._godwin_1.html,,,11100982,,,,,,,,,,False,,,,,,,,,413f6e4f324e65483c6f80d981ab49c1a1ccadb1,,,courtlistener_api_free,,,,,010combined
50,OPINION-11100981,010combined,html/2025/07/16/angel_v._strulovich_1.html,183,Opinion Type: 010combined Author:  Filed: 2025-07-16T12:11:56.839712-07:00  [Opinion text would be here if available in free tier]  This is metadata from CourtListener free tier API. ,False,2025-07-16T19:52:36.687842,2025-07-23T02:35:35.581387,,,,,,,,,,,,,,,,,,,,,,,,,,,50,,,,,,,,,,,,,,,,,,2025-07-16T12:11:56.839712-07:00,,,,2025-07-16T12:11:56.839721-07:00,,,,,,,,,,http://www.nycourts.gov/reporter/3dseries/2025/2025_04149.htm,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,html/2025/07/16/angel_v._strulovich_1.html,,,11100981,,,,,,,,,,False,,,,,,,,,715be2310999c9d3e358e3cac9648bdb2e3a32f5,,,courtlistener_api_free,,,,,010combined
51,OPINION-11100980,010combined,html/2025/07/16/angel_v._strulovich.html,183,Opinion Type: 010combined Author:  Filed: 2025-07-16T12:11:56.416881-07:00  [Opinion text would be here if available in free tier]  This is metadata from CourtListener free tier API. ,False,2025-07-16T19:52:36.687842,2025-07-23T02:35:35.581387,,,,,,,,,,,,,,,,,,,,,,,,,,,51,,,,,,,,,,,,,,,,,,2025-07-16T12:11:56.416881-07:00,,,,2025-07-16T12:11:56.416890-07:00,,,,,,,,,,http://www.nycourts.gov/reporter/3dseries/2025/2025_04150.htm,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,html/2025/07/16/angel_v._strulovich.html,,,11100980,,,,,,,,,,False,,,,,,,,,fd71614ef9095638d3694caa608ebf8dd8bb8bef,,,courtlistener_api_free,,,,,010combined
52,OPINION-11100979,010combined,html/2025/07/16/board_of_mgrs._of_country_pointe_at_smithtown_n._condominium_v._country.html,183,Opinion Type: 010combined Author:  Filed: 2025-07-16T12:11:56.024742-07:00  [Opinion text would be here if available in free tier]  This is metadata from CourtListener free tier API. ,False,2025-07-16T19:52:36.687842,2025-07-23T02:35:35.581387,,,,,,,,,,,,,,,,,,,,,,,,,,,52,,,,,,,,,,,,,,,,,,2025-07-16T12:11:56.024742-07:00,,,,2025-07-16T12:11:56.024751-07:00,,,,,,,,,,http://www.nycourts.gov/reporter/3dseries/2025/2025_04151.htm,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,html/2025/07/16/board_of_mgrs._of_country_pointe_at_smithtown_n._condominium_v._country.html,,,11100979,,,,,,,,,,False,,,,,,,,,02c527680d621fe1d5fb5c0d892cc425c8b8c6fa,,,courtlistener_api_free,,,,,010combined
53,OPINION-11100978,010combined,html/2025/07/16/bristow_v._zhong_ying_li.html,183,Opinion Type: 010combined Author:  Filed: 2025-07-16T12:11:55.548678-07:00  [Opinion text would be here if available in free tier]  This is metadata from CourtListener free tier API. ,False,2025-07-16T19:52:36.687842,2025-07-23T02:35:35.581387,,,,,,,,,,,,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,,,,,2025-07-16T12:11:55.548678-07:00,,,,2025-07-16T12:11:55.548687-07:00,,,,,,,,,,http://www.nycourts.gov/reporter/3dseries/2025/2025_04152.htm,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,html/2025/07/16/bristow_v._zhong_ying_li.html,,,11100978,,,,,,,,,,False,,,,,,,,,13fd7309523c6cd1617a9248d8fa0834e1d71882,,,courtlistener_api_free,,,,,010combined
54,OPINION-11100977,010combined,html/2025/07/16/caldeira_v._ean_holdings_llc.html,183,Opinion Type: 010combined Author:  Filed: 2025-07-16T12:11:55.165905-07:00  [Opinion text would be here if available in free tier]  This is metadata from CourtListener free tier API. ,False,2025-07-16T19:52:36.687842,2025-07-23T02:35:35.581387,,,,,,,,,,,,,,,,,,,,,,,,,,,54,,,,,,,,,,,,,,,,,,2025-07-16T12:11:55.165905-07:00,,,,2025-07-16T12:11:55.165915-07:00,,,,,,,,,,http://www.nycourts.gov/reporter/3dseries/2025/2025_04153.htm,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,html/2025/07/16/caldeira_v._ean_holdings_llc.html,,,11100977,,,,,,,,,,False,,,,,,,,,bd9bf7aa6a8f5d6f3bfb8b21f2348c264e3c99fa,,,courtlistener_api_free,,,,,010combined
55,OPINION-11100976,010combined,html/2025/07/16/carrera_v._prophete.html,183,Opinion Type: 010combined Author:  Filed: 2025-07-16T12:11:54.801617-07:00  [Opinion text would be here if available in free tier]  This is metadata from CourtListener free tier API. ,False,2025-07-16T19:52:36.687842,2025-07-23T02:35:35.581387,,,,,,,,,,,,,,,,,,,,,,,,,,,55,,,,,,,,,,,,,,,,,,2025-07-16T12:11:54.801617-07:00,,,,2025-07-16T12:11:54.801625-07:00,,,,,,,,,,http://www.nycourts.gov/reporter/3dseries/2025/2025_04154.htm,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,html/2025/07/16/carrera_v._prophete.html,,,11100976,,,,,,,,,,False,,,,,,,,,ffb8b161ed782f5812c3eef41c3ea1a7cecb591c,,,courtlistener_api_free,,,,,010combined
